driver,team,lap,lap_time_s,compound,tyre_age,stint,pit_in,pit_out,track_status,position,accurate,clean
RUS,Mercedes,21,94.405,MEDIUM,21.0,1.0,False,False,1,4.0,True,True
RUS,Mercedes,22,105.934,MEDIUM,22.0,1.0,False,False,167,4.0,False,False
RUS,Mercedes,23,93.95,MEDIUM,23.0,1.0,True,False,1,4.0,False,False
RUS,Mercedes,24,113.703,HARD,1.0,2.0,False,True,1,5.0,False,False
RUS,Mercedes,25,92.758,HARD,2.0,2.0,False,False,1,5.0,True,True
RUS,Mercedes,26,92.807,HARD,3.0,2.0,False,False,1,5.0,True,True
RUS,Mercedes,27,92.953,HARD,4.0,2.0,False,False,1,5.0,True,True
RUS,Mercedes,28,93.108,HARD,5.0,2.0,False,False,1,5.0,True,True
RUS,Mercedes,29,94.497,HARD,6.0,2.0,False,False,1,4.0,True,True
RUS,Mercedes,30,93.734,HARD,7.0,2.0,False,False,1,4.0,True,True
RUS,Mercedes,31,93.895,HARD,8.0,2.0,False,False,1,4.0,True,True
RUS,Mercedes,32,94.015,HARD,9.0,2.0,False,False,1,4.0,True,True
RUS,Mercedes,33,94.18,HARD,10.0,2.0,False,False,1,4.0,True,True
RUS,Mercedes,34,93.43,HARD,11.0,2.0,True,False,1,3.0,False,False
RUS,Mercedes,35,114.041,MEDIUM,7.0,3.0,False,True,1,7.0,False,False
RUS,Mercedes,36,92.489,MEDIUM,8.0,3.0,False,False,1,6.0,True,True
RUS,Mercedes,37,92.498,MEDIUM,9.0,3.0,False,False,1,6.0,True,True
RUS,Mercedes,38,104.164,MEDIUM,10.0,3.0,False,False,126,6.0,False,False
RUS,Mercedes,39,105.496,MEDIUM,11.0,3.0,False,False,671,5.0,False,False
RUS,Mercedes,40,92.583,MEDIUM,12.0,3.0,False,False,1,5.0,True,True
RUS,Mercedes,41,92.732,MEDIUM,13.0,3.0,False,False,1,5.0,True,True
RUS,Mercedes,42,92.686,MEDIUM,14.0,3.0,False,False,1,4.0,True,True
RUS,Mercedes,43,92.755,MEDIUM,15.0,3.0,False,False,1,4.0,True,True
RUS,Mercedes,44,92.491,MEDIUM,16.0,3.0,False,False,1,4.0,True,True
RUS,Mercedes,45,93.142,MEDIUM,17.0,3.0,False,False,1,4.0,True,True
RUS,Mercedes,46,92.986,MEDIUM,18.0,3.0,False,False,1,4.0,True,True
RUS,Mercedes,47,93.258,MEDIUM,19.0,3.0,False,False,12,3.0,True,False
RUS,Mercedes,48,126.839,MEDIUM,20.0,3.0,False,False,24,3.0,False,False
RUS,Mercedes,49,130.986,MEDIUM,21.0,3.0,False,False,4,2.0,False,False
RUS,Mercedes,50,,MEDIUM,22.0,3.0,False,False,4,2.0,False,False
RUS,Mercedes,51,,MEDIUM,23.0,3.0,False,False,4,2.0,False,False
RUS,Mercedes,52,143.285,MEDIUM,24.0,3.0,False,False,4,2.0,False,False
BOT,Cadillac,1,107.296,MEDIUM,1.0,1.0,False,False,12,18.0,False,False
BOT,Cadillac,2,98.708,MEDIUM,2.0,1.0,False,False,12,16.0,True,False
BOT,Cadillac,3,97.527,MEDIUM,3.0,1.0,False,False,1,16.0,True,True
BOT,Cadillac,4,97.283,MEDIUM,4.0,1.0,False,False,1,16.0,True,True
BOT,Cadillac,5,97.157,MEDIUM,5.0,1.0,False,False,1,16.0,True,True
BOT,Cadillac,6,98.028,MEDIUM,6.0,1.0,False,False,1,17.0,True,True
BOT,Cadillac,7,98.414,MEDIUM,7.0,1.0,False,False,1,18.0,True,True
BOT,Cadillac,8,97.759,MEDIUM,8.0,1.0,False,False,1,18.0,True,True
BOT,Cadillac,9,98.164,MEDIUM,9.0,1.0,False,False,1,18.0,True,True
BOT,Cadillac,10,98.044,MEDIUM,10.0,1.0,False,False,1,18.0,True,True
BOT,Cadillac,11,98.082,MEDIUM,11.0,1.0,False,False,1,18.0,True,True
BOT,Cadillac,12,97.854,MEDIUM,12.0,1.0,False,False,1,18.0,True,True
BOT,Cadillac,13,97.644,MEDIUM,13.0,1.0,False,False,1,18.0,True,True
BOT,Cadillac,14,97.7,MEDIUM,14.0,1.0,False,False,1,18.0,True,True
BOT,Cadillac,15,97.577,MEDIUM,15.0,1.0,False,False,1,18.0,True,True
BOT,Cadillac,16,97.667,MEDIUM,16.0,1.0,False,False,1,18.0,True,True
BOT,Cadillac,17,97.675,MEDIUM,17.0,1.0,False,False,1,18.0,True,True
BOT,Cadillac,18,98.067,MEDIUM,18.0,1.0,False,False,1,17.0,True,True
BOT,Cadillac,19,97.829,MEDIUM,19.0,1.0,False,False,1,17.0,True,True
BOT,Cadillac,20,98.788,MEDIUM,20.0,1.0,False,False,1,18.0,True,True
BOT,Cadillac,21,107.04,MEDIUM,21.0,1.0,False,False,167,18.0,False,False
BOT,Cadillac,22,99.272,MEDIUM,22.0,1.0,False,False,1,17.0,True,True
BOT,Cadillac,23,97.992,MEDIUM,23.0,1.0,False,False,1,17.0,True,True
BOT,Cadillac,24,99.176,MEDIUM,24.0,1.0,False,False,1,17.0,True,True
BOT,Cadillac,25,100.201,MEDIUM,25.0,1.0,False,False,1,19.0,True,True
BOT,Cadillac,26,97.5,MEDIUM,26.0,1.0,False,False,1,19.0,True,True
BOT,Cadillac,27,97.926,MEDIUM,27.0,1.0,False,False,1,19.0,True,True
BOT,Cadillac,28,98.598,MEDIUM,28.0,1.0,False,False,1,19.0,True,True
BOT,Cadillac,29,97.033,MEDIUM,29.0,1.0,True,False,1,19.0,False,False
BOT,Cadillac,30,120.479,HARD,1.0,2.0,False,True,1,19.0,False,False
BOT,Cadillac,31,95.893,HARD,2.0,2.0,False,False,1,19.0,True,True
BOT,Cadillac,32,96.192,HARD,3.0,2.0,False,False,1,19.0,True,True
BOT,Cadillac,33,96.204,HARD,4.0,2.0,False,False,1,19.0,True,True
BOT,Cadillac,34,96.54,HARD,5.0,2.0,False,False,1,19.0,True,True
BOT,Cadillac,35,96.131,HARD,6.0,2.0,False,False,1,19.0,True,True
BOT,Cadillac,36,96.181,HARD,7.0,2.0,False,False,1,19.0,True,True
BOT,Cadillac,37,111.519,HARD,8.0,2.0,False,False,126,18.0,False,False
BOT,Cadillac,38,106.271,HARD,9.0,2.0,False,False,671,18.0,False,False
BOT,Cadillac,39,97.651,HARD,10.0,2.0,False,False,1,18.0,True,True
BOT,Cadillac,40,98.45,HARD,11.0,2.0,False,False,1,18.0,True,True
BOT,Cadillac,41,96.141,HARD,12.0,2.0,False,False,1,18.0,True,True
BOT,Cadillac,42,96.287,HARD,13.0,2.0,False,False,1,18.0,True,True
BOT,Cadillac,43,96.161,HARD,14.0,2.0,False,False,1,18.0,True,True
BOT,Cadillac,44,97.012,HARD,15.0,2.0,False,False,1,18.0,True,True
BOT,Cadillac,45,96.561,HARD,16.0,2.0,False,False,1,18.0,True,True
BOT,Cadillac,46,113.078,HARD,17.0,2.0,True,False,124,18.0,False,False
BOT,Cadillac,47,144.678,SOFT,1.0,3.0,False,True,4,17.0,False,False
BOT,Cadillac,48,101.889,SOFT,2.0,3.0,False,False,4,17.0,False,False
BOT,Cadillac,49,113.938,SOFT,3.0,3.0,False,False,4,17.0,False,False
BOT,Cadillac,50,106.482,SOFT,4.0,3.0,False,False,4,17.0,False,False
BOT,Cadillac,51,98.626,SOFT,5.0,3.0,False,False,4,17.0,False,False
BOT,Cadillac,52,105.132,SOFT,6.0,3.0,False,False,4,17.0,False,False
PIA,McLaren,1,105.476,MEDIUM,1.0,1.0,False,False,12,14.0,False,False
PIA,McLaren,2,120.964,MEDIUM,2.0,1.0,True,False,12,21.0,False,False
PIA,McLaren,3,127.215,HARD,1.0,2.0,False,True,1,21.0,False,False
PIA,McLaren,4,94.363,HARD,2.0,2.0,False,False,1,21.0,True,True
PIA,McLaren,5,94.721,HARD,3.0,2.0,False,False,1,21.0,True,True
PIA,McLaren,6,94.631,HARD,4.0,2.0,False,False,1,21.0,True,True
PIA,McLaren,7,94.878,HARD,5.0,2.0,False,False,1,21.0,True,True
PIA,McLaren,8,94.798,HARD,6.0,2.0,False,False,1,21.0,True,True
PIA,McLaren,9,95.396,HARD,7.0,2.0,False,False,1,21.0,True,True
PIA,McLaren,10,95.224,HARD,8.0,2.0,False,False,1,21.0,True,True
PIA,McLaren,11,95.302,HARD,9.0,2.0,False,False,1,21.0,True,True
PIA,McLaren,12,95.64,HARD,10.0,2.0,False,False,1,21.0,True,True
PIA,McLaren,13,95.182,HARD,11.0,2.0,False,False,1,21.0,True,True
PIA,McLaren,14,95.317,HARD,12.0,2.0,False,False,1,21.0,True,True
PIA,McLaren,15,96.324,HARD,13.0,2.0,False,False,1,19.0,True,True
PIA,McLaren,16,95.157,HARD,14.0,2.0,False,False,1,19.0,True,True
PIA,McLaren,17,95.241,HARD,15.0,2.0,False,False,1,19.0,True,True
PIA,McLaren,18,94.928,HARD,16.0,2.0,False,False,1,19.0,True,True
PIA,McLaren,19,94.863,HARD,17.0,2.0,False,False,1,19.0,True,True
PIA,McLaren,20,94.996,HARD,18.0,2.0,False,False,1,19.0,True,True
PIA,McLaren,21,105.378,HARD,19.0,2.0,False,False,167,19.0,False,False
PIA,McLaren,22,95.295,HARD,20.0,2.0,False,False,1,16.0,True,True
PIA,McLaren,23,94.964,HARD,21.0,2.0,False,False,1,16.0,True,True
PIA,McLaren,24,94.763,HARD,22.0,2.0,False,False,1,16.0,True,True
PIA,McLaren,25,94.685,HARD,23.0,2.0,False,False,1,16.0,True,True
PIA,McLaren,26,94.616,HARD,24.0,2.0,False,False,1,16.0,True,True
PIA,McLaren,27,94.99,HARD,25.0,2.0,False,False,1,16.0,True,True
PIA,McLaren,28,95.894,HARD,26.0,2.0,False,False,1,16.0,True,True
PIA,McLaren,29,95.402,HARD,27.0,2.0,False,False,1,15.0,True,True
PIA,McLaren,30,95.285,HARD,28.0,2.0,False,False,1,15.0,True,True
PIA,McLaren,31,96.685,HARD,29.0,2.0,False,False,1,15.0,True,True
PIA,McLaren,32,95.71,HARD,30.0,2.0,False,False,1,15.0,True,True
PIA,McLaren,33,95.303,HARD,31.0,2.0,False,False,1,14.0,True,True
PIA,McLaren,34,96.816,HARD,32.0,2.0,False,False,1,14.0,True,True
PIA,McLaren,35,95.929,HARD,33.0,2.0,False,False,1,13.0,True,True
PIA,McLaren,36,94.546,HARD,34.0,2.0,True,False,1,13.0,False,False
PIA,McLaren,37,121.405,MEDIUM,4.0,3.0,False,True,126,16.0,False,False
PIA,McLaren,38,111.162,MEDIUM,5.0,3.0,False,False,671,16.0,False,False
PIA,McLaren,39,93.169,MEDIUM,6.0,3.0,False,False,1,15.0,True,True
PIA,McLaren,40,93.535,MEDIUM,7.0,3.0,False,False,1,14.0,True,True
PIA,McLaren,41,93.145,MEDIUM,8.0,3.0,False,False,1,14.0,True,True
PIA,McLaren,42,92.917,MEDIUM,9.0,3.0,False,False,1,14.0,True,True
PIA,McLaren,43,93.069,MEDIUM,10.0,3.0,False,False,1,14.0,True,True
PIA,McLaren,44,94.287,MEDIUM,11.0,3.0,False,False,1,13.0,True,True
PIA,McLaren,45,93.405,MEDIUM,12.0,3.0,False,False,1,13.0,True,True
PIA,McLaren,46,93.032,MEDIUM,13.0,3.0,False,False,12,13.0,True,False
PIA,McLaren,47,120.349,MEDIUM,14.0,3.0,True,False,24,12.0,False,False
PIA,McLaren,48,148.893,SOFT,4.0,4.0,False,True,4,13.0,False,False
PIA,McLaren,49,,SOFT,5.0,4.0,False,False,4,12.0,False,False
PIA,McLaren,50,94.706,SOFT,6.0,4.0,False,False,4,12.0,False,False
PIA,McLaren,51,93.586,SOFT,7.0,4.0,False,False,4,12.0,False,False
PIA,McLaren,52,128.578,SOFT,8.0,4.0,False,False,4,12.0,False,False
BEA,Haas F1 Team,1,109.557,MEDIUM,1.0,1.0,False,False,12,20.0,False,False
BEA,Haas F1 Team,2,97.833,MEDIUM,2.0,1.0,False,False,12,17.0,True,False
BEA,Haas F1 Team,3,97.373,MEDIUM,3.0,1.0,False,False,1,17.0,True,True
BEA,Haas F1 Team,4,97.13,MEDIUM,4.0,1.0,False,False,1,17.0,True,True
BEA,Haas F1 Team,5,96.867,MEDIUM,5.0,1.0,False,False,1,17.0,True,True
BEA,Haas F1 Team,6,96.479,MEDIUM,6.0,1.0,False,False,1,16.0,True,True
BEA,Haas F1 Team,7,97.331,MEDIUM,7.0,1.0,False,False,1,16.0,True,True
BEA,Haas F1 Team,8,97.205,MEDIUM,8.0,1.0,False,False,1,16.0,True,True
BEA,Haas F1 Team,9,97.289,MEDIUM,9.0,1.0,False,False,1,16.0,True,True
BEA,Haas F1 Team,10,98.369,MEDIUM,10.0,1.0,False,False,1,17.0,True,True
BEA,Haas F1 Team,11,97.041,MEDIUM,11.0,1.0,False,False,1,17.0,True,True
BEA,Haas F1 Team,12,97.18,MEDIUM,12.0,1.0,False,False,1,17.0,True,True
BEA,Haas F1 Team,13,97.119,MEDIUM,13.0,1.0,False,False,1,17.0,True,True
BEA,Haas F1 Team,14,96.894,MEDIUM,14.0,1.0,False,False,1,17.0,True,True
BEA,Haas F1 Team,15,97.135,MEDIUM,15.0,1.0,False,False,1,17.0,True,True
BEA,Haas F1 Team,16,96.996,MEDIUM,16.0,1.0,False,False,1,17.0,True,True
BEA,Haas F1 Team,17,97.008,MEDIUM,17.0,1.0,False,False,1,17.0,True,True
BEA,Haas F1 Team,18,97.453,MEDIUM,18.0,1.0,False,False,1,16.0,True,True
BEA,Haas F1 Team,19,97.157,MEDIUM,19.0,1.0,False,False,1,16.0,True,True
BEA,Haas F1 Team,20,96.729,MEDIUM,20.0,1.0,False,False,1,16.0,True,True
BEA,Haas F1 Team,21,106.856,MEDIUM,21.0,1.0,False,False,167,15.0,False,False
BEA,Haas F1 Team,22,96.419,MEDIUM,22.0,1.0,False,False,1,13.0,True,True
BEA,Haas F1 Team,23,96.657,MEDIUM,23.0,1.0,False,False,1,12.0,True,True
BEA,Haas F1 Team,24,96.956,MEDIUM,24.0,1.0,False,False,1,12.0,True,True
BEA,Haas F1 Team,25,96.495,MEDIUM,25.0,1.0,False,False,1,12.0,True,True
BEA,Haas F1 Team,26,96.617,MEDIUM,26.0,1.0,False,False,1,12.0,True,True
BEA,Haas F1 Team,27,97.32,MEDIUM,27.0,1.0,False,False,1,14.0,True,True
BEA,Haas F1 Team,28,97.185,MEDIUM,28.0,1.0,False,False,1,15.0,True,True
BEA,Haas F1 Team,29,96.36,MEDIUM,29.0,1.0,True,False,1,16.0,False,False
BEA,Haas F1 Team,30,116.757,HARD,1.0,2.0,False,True,1,18.0,False,False
BEA,Haas F1 Team,31,94.455,HARD,2.0,2.0,False,False,1,17.0,True,True
BEA,Haas F1 Team,32,94.854,HARD,3.0,2.0,False,False,1,17.0,True,True
BEA,Haas F1 Team,33,95.006,HARD,4.0,2.0,False,False,1,17.0,True,True
BEA,Haas F1 Team,34,94.565,HARD,5.0,2.0,False,False,1,16.0,True,True
BEA,Haas F1 Team,35,95.352,HARD,6.0,2.0,False,False,1,16.0,True,True
BEA,Haas F1 Team,36,95.004,HARD,7.0,2.0,False,False,1,16.0,True,True
BEA,Haas F1 Team,37,99.886,HARD,8.0,2.0,False,False,126,14.0,False,False
BEA,Haas F1 Team,38,113.009,HARD,9.0,2.0,False,False,671,14.0,False,False
BEA,Haas F1 Team,39,96.431,HARD,10.0,2.0,False,False,1,14.0,True,True
BEA,Haas F1 Team,40,95.464,HARD,11.0,2.0,False,False,1,15.0,True,True
BEA,Haas F1 Team,41,95.163,HARD,12.0,2.0,False,False,1,15.0,True,True
BEA,Haas F1 Team,42,94.989,HARD,13.0,2.0,False,False,1,15.0,True,True
BEA,Haas F1 Team,43,95.876,HARD,14.0,2.0,False,False,1,15.0,True,True
BEA,Haas F1 Team,44,95.994,HARD,15.0,2.0,False,False,1,15.0,True,True
BEA,Haas F1 Team,45,94.916,HARD,16.0,2.0,False,False,1,15.0,True,True
BEA,Haas F1 Team,46,100.75,HARD,17.0,2.0,False,False,124,15.0,False,False
BEA,Haas F1 Team,47,122.264,HARD,18.0,2.0,True,False,4,14.0,False,False
BEA,Haas F1 Team,48,143.272,SOFT,4.0,3.0,False,True,4,14.0,False,False
BEA,Haas F1 Team,49,149.732,SOFT,5.0,3.0,False,False,4,14.0,False,False
BEA,Haas F1 Team,50,102.712,SOFT,6.0,3.0,False,False,4,14.0,False,False
BEA,Haas F1 Team,51,96.174,SOFT,7.0,3.0,False,False,4,14.0,False,False
BEA,Haas F1 Team,52,116.945,SOFT,8.0,3.0,False,False,4,14.0,False,False
