x,y,distance
-9592.44501968119,-977.7884065658465,2192.3644444444444
-9624.875979238486,-1002.5140319606535,2196.4837187292956
-9655.783159240142,-1023.2329728153438,2200.5644444444447
-9689.544492443752,-1041.794859342725,2204.17564162738
-9751.346524268103,-1070.3851663943346,2209.1644444444446
-9760.453647088054,-1074.289347915878,2209.967932218259
-9823.497126606404,-1096.5522030392801,2218.097777777778
-9864.412498017387,-1105.936738226175,2223.6893030886326
-9870.283315024406,-1107.2059921265022,2224.3644444444444
-9926.025734325547,-1118.094415291921,2230.1154962574356
-9983.695415637902,-1124.831266923233,2235.838611111111
-9993.809813079333,-1125.4645352027865,2236.7712151504365
-10111.118783593707,-1125.0926732796092,2246.3052777777775
-10178.046720217872,-1121.8921343258557,2252.7853644902953
-10248.047389985753,-1114.4240605713046,2263.1052777777777
-10279.578485190743,-1108.4273394334834,2266.062448739039
-10385.502199789744,-1085.8876233409324,2272.938611111111
-10444.944359683379,-1072.1764421578914,2277.060072610051
-10507.015363808858,-1055.9691234092215,2283.271944444444
-10595.703266234457,-1024.4087533345519,2293.078129212667
-10677.308196665697,-992.6150205793616,2298.5941666666663
-10740.779923293743,-967.4371500878256,2303.1768706133444
-10799.46134220558,-943.6729638110102,2310.038611111111
-10878.41805941983,-906.50583662317,2324.371944444444
-10879.000442550705,-906.2236870561052,2324.4325674100974
-11098.552818848575,-799.009115562071,2341.638611111111
-11112.118680535783,-792.289990904648,2342.9679112370773
-11198.658119258722,-747.9764670412807,2357.1052777777777
-11247.724921775416,-719.9785302856101,2366.36606573383
-11294.999658756873,-692.2093340725365,2372.9719444444445
-11407.224538950752,-622.4855965882333,2385.3341828185476
-11554.836164691966,-521.5756964493692,2399.30318117024
-11567.047390890097,-512.9200591572736,2400.638611111111
-11649.818176544537,-451.94035143670277,2411.9275
-11715.020572557425,-399.45502734827693,2423.2608333333333
-11732.721405794728,-384.70042111517097,2426.2029264879657
-11861.052395270299,-269.8841275612037,2443.638611111111
-11861.833198776414,-269.135958960692,2443.7119167827586
-12040.080129423553,-93.24954187604659,2458.4154072688957
-12064.392452111982,-68.77592457740187,2461.3052777777775
-12150.377994175391,27.974964850875388,2485.4397787045637
-12167.784690049579,48.54885538668122,2488.33
-12199.443332847439,86.29813812700363,2493.0588154363086
-12246.795248794115,145.43413032190054,2500.5522222222226
-12310.578785520134,231.50802470238392,2511.4143650706965
-12335.71431109739,267.76584322357655,2515.8855555555556
-12418.129473346138,397.9143650644172,2531.496666666667
-12434.452512125166,426.3035581649915,2534.783739906662
-12492.691785715184,536.1821634048838,2547.1633333333334
-12507.36681689422,565.843889825933,2550.466560775777
-12546.860233460897,649.8046298399051,2559.785555555556
-12560.385309035646,680.0631504217256,2563.1203433944174
-12609.510936359102,797.4201814853855,2575.9114594436264
-12653.867931453411,915.8020091952731,2588.5855555555563
-12680.38204963542,993.0659974462064,2596.7602233318366
-12713.712863432296,1098.3872393743097,2607.852222222223
-12727.76588635911,1146.5057967726614,2612.8672728924375
-12761.145556927178,1271.4169555726949,2625.893328017782
-12778.752761939759,1342.03322071876,2633.8966666666674
-12804.823720893764,1462.0087129823687,2645.592106052032
-12862.74871950331,1786.00849188392,2666.6744444444453
-12863.277024178784,1789.1680187266336,2666.9211404143443
-12900.403635471375,2050.031229497967,2701.5699124192297
-12906.36045278628,2092.0287526179395,2706.3569444444456
-12930.823217290446,2262.098787228877,2723.018413980596
-12952.571887478663,2426.4398817397873,2739.518408220951
-12956.689697944912,2457.572801272704,2742.6569444444453
-12970.13580229794,2556.906386622157,2752.658246013194
-12991.291181042216,2704.257837073743,2767.5588377240983
-13002.539264749405,2784.967987730713,2775.768055555556
-13014.004342560751,2867.564641260932,2784.1535732112898
-13030.477738725087,2982.4330496789285,2795.7013888888896
-13037.786693899709,3032.8353276054568,2800.7671300715974
-13071.832639140483,3262.787221732603,2824.0211525996774
-13074.286066244913,3278.4314038893303,2825.6013888888897
-13076.981885839741,3295.627521037423,2827.348389824156
-13101.953757972962,3465.4609324743856,2845.6013888888897
-13116.177077779776,3558.4197144693894,2854.049654909546
-13133.60323075857,3666.563692873242,2862.3236111111114
-13159.404732524587,3822.0717007415647,2874.0506537860515
-13178.399294821462,3935.040820650918,2885.579166666667
-13197.759802327435,4048.9003307677235,2902.1347222222225
-13206.11915270429,4099.6104601019,2908.777380801019
-13286.575537710853,4713.393935086652,2969.5680555555555
-13286.61620096386,4714.175530067235,2969.647930947286
-13287.876720866885,4869.878564436431,2985.5125000000003
-13286.69236842798,4888.2789309487725,2987.170655779246
-13271.197124397648,5023.739400446751,2998.045833333333
-13256.218908792292,5104.474139632573,3004.306114321043
-13214.35653807805,5253.111818429691,3016.445833333333
-13162.123920852411,5389.931900509018,3030.062187517681
-13124.137134111841,5471.561167731244,3043.3708333333334
-13083.269044909386,5536.577399701873,3055.370833333333
-13075.589386755542,5548.048232393608,3057.023946990232
-12997.763734465369,5659.597694633228,3070.4263888888886
-12970.716822805303,5696.798846948652,3075.104535665972
-12917.139542838027,5766.635143562471,3085.5374999999995
-12851.259495832855,5829.048410398205,3093.2705735440086
-12746.959939848952,5911.505798110075,3100.7041666666664
-12661.264214102483,5975.768528037867,3106.916860965377
-12571.409259278353,6039.87963141924,3118.9041666666667
-12470.802544337623,6080.479331446023,3138.975729813681
-12416.121954319715,6104.052057299454,3143.4375
-12229.267243904682,6183.971836704949,3155.920144957087
-12021.869111845575,6257.661684512474,3174.3263888888887
-11897.89146753013,6293.603469148159,3190.105471002652
-11808.24200554077,6319.727903733833,3205.515277777777
-11725.212279996873,6343.151941837621,3217.959722222222
-11710.646877568539,6347.170842894829,3219.676349299215
-11606.12911465972,6375.482456024382,3230.4930555555547
-11604.584546495058,6375.889859717474,3230.6506047081016
-11421.058323867923,6421.322508861181,3249.709030265732
-11356.981730261303,6435.849488898591,3255.915277777777
-11288.012440464925,6450.983812094793,3262.4299935448234
-11222.535846207724,6465.018723842618,3268.6263888888884
-11139.011203326327,6482.202898102664,3276.661196773398
-10966.936225526659,6513.728490456031,3294.1374999999994
-10903.342160210686,6524.453366939806,3300.625960637681
-10792.898371365402,6542.318682652051,3311.8695545892724
-10748.861726430398,6549.171643933932,3316.615277777777
